lead_id,email,company,source,status,geo_id,created_at,updated_at
L002460,swood@example.org,Reed-Sanchez,Inbound SDR,Qualified,GEO0522,2025-03-14T00:25:16,2025-10-30T23:21:59
L002461,jennaanderson@example.com,Nguyen Group,Event,Working,GEO0240,2024-08-11T21:22:53,2025-11-25T06:35:08
L002462,todddonna@example.com,Arnold Group,Outbound,New,GEO0565,2024-10-21T18:44:12,2025-12-03T12:21:11
L002463,johnsonjeffery@example.net,"Patrick, Smith and Holland",Partner,Disqualified,GEO0601,2026-02-21T18:32:58,2026-03-01T22:23:58
L002464,morselaura@example.org,Blake LLC,Web,Nurture,GEO0102,2025-10-17T11:48:37,2025-11-27T21:02:25
L002465,dominguezjennifer@example.net,Miller Ltd,Referral,Working,GEO0698,2026-01-05T15:03:24,2026-02-15T14:39:52
L002466,leslie41@example.org,"Diaz, Padilla and Taylor",Event,New,GEO0628,2024-04-28T04:35:50,2025-03-27T10:51:31
L002467,lawrencehoward@example.net,Anthony-Jackson,Outbound,Disqualified,GEO0276,2025-09-23T06:45:57,2025-10-31T03:45:54
L002468,dudleyjasmine@example.org,"Wang, Richardson and Johnson",Partner,Working,GEO0377,2025-02-14T05:13:01,2025-11-15T17:42:02
L002469,williamward@example.net,"Poole, Haley and Thomas",Event,Working,GEO0615,2025-12-27T11:39:35,2026-02-22T02:16:49
L002470,darlene13@example.net,Mcintosh-Ortiz,Partner,New,GEO0151,2024-06-24T05:14:46,2025-09-03T08:24:25
L002471,schroedersharon@example.org,Jensen Ltd,Event,New,GEO0228,2025-02-12T22:23:35,2025-12-14T08:21:15
L002472,xmoore@example.net,Mosley-Thomas,Event,Disqualified,GEO0437,2024-06-04T23:56:46,2025-01-21T11:28:51
L002473,melanietaylor@example.com,Sullivan-Lee,Event,Disqualified,GEO0731,2025-06-06T14:49:47,2025-08-02T11:44:48
L002474,donna04@example.com,"Graham, Lara and Baker",Event,New,GEO0191,2024-10-12T19:31:00,2025-09-09T11:55:55
L002475,dmacias@example.com,Martin-Oliver,Referral,New,GEO0524,2024-09-18T09:22:14,2024-10-27T09:46:22
L002476,gregory29@example.org,Rodriguez-Cruz,Referral,Working,GEO0747,2025-10-24T22:54:20,2026-02-12T13:45:23
L002477,csullivan@example.com,"Fuentes, Burton and Wright",Outbound,Working,GEO0597,2025-04-12T21:11:54,2025-10-10T13:10:25
L002478,milleramanda@example.org,Lee PLC,Event,Disqualified,GEO0618,2025-01-02T18:54:24,2026-02-19T04:42:51
L002479,lorilewis@example.com,"Cook, Chambers and Wilson",Inbound SDR,Qualified,GEO0512,2024-12-03T01:32:05,2024-12-05T17:20:28
L002480,hnguyen@example.net,Owens Group,Web,Disqualified,GEO0161,2025-07-21T00:19:22,2025-12-18T16:47:32
L002481,tranelizabeth@example.com,"Campbell, Decker and Jenkins",Event,Working,GEO0156,2025-08-21T02:38:38,2025-11-30T02:28:42
L002482,perezjames@example.net,Burnett Group,Event,Nurture,GEO0790,2025-02-24T07:08:38,2025-02-26T15:26:20
L002483,tiffanythompson@example.org,Smith-Ross,Event,Working,GEO0715,2025-07-27T22:18:47,2025-12-10T18:57:32
L002484,rfry@example.org,"Welch, Vargas and Patel",Inbound SDR,Qualified,GEO0475,2025-05-12T08:36:57,2026-02-23T10:16:47
L002485,esmith@example.net,"Durham, Paul and Singh",Web,Nurture,GEO0226,2025-07-04T12:29:42,2025-11-12T02:16:18
L002486,haleywilliams@example.com,Beck-Madden,Inbound SDR,Nurture,GEO0784,2025-03-21T18:59:58,2025-08-18T20:22:51
L002487,daniel59@example.org,Mendoza and Sons,Referral,Disqualified,GEO0594,2025-08-27T08:35:41,2025-11-23T19:48:45
L002488,christopher38@example.com,Johnston Group,Web,New,GEO0373,2025-11-18T13:05:22,2026-02-10T07:51:17
L002489,keith82@example.net,Hunter Group,Outbound,Working,GEO0206,2024-08-13T12:30:54,2024-11-27T21:11:35
L002490,davidwood@example.org,Golden Inc,Web,Disqualified,GEO0287,2026-01-20T01:43:28,2026-02-25T02:01:51
L002491,james99@example.net,Schroeder and Sons,Partner,Nurture,GEO0144,2025-06-18T04:19:06,2026-02-27T18:18:24
L002492,jmorgan@example.com,Rivera-Collier,Referral,Nurture,GEO0195,2025-11-29T05:22:24,2026-01-18T05:39:23
L002493,mariagonzalez@example.org,Garcia and Sons,Web,Working,GEO0732,2024-06-25T22:23:57,2025-02-05T00:22:05
L002494,wellsdavid@example.org,Roman Inc,Outbound,Working,GEO0037,2024-08-27T00:32:31,2025-03-03T10:43:43
L002495,sotosandra@example.org,Robertson and Sons,Outbound,Qualified,GEO0394,2024-11-05T04:10:14,2024-11-25T17:32:24
L002496,millerstephanie@example.org,"Bond, Carter and Hernandez",Partner,Nurture,GEO0019,2024-04-28T18:10:21,2024-06-15T15:05:12
L002497,ryan46@example.net,"Rosario, Phillips and Haynes",Partner,Working,GEO0337,2024-07-11T10:38:43,2025-10-27T10:08:55
L002498,wrightbrad@example.com,Hardin Group,Outbound,Nurture,GEO0216,2024-08-09T18:24:23,2025-03-10T02:19:38
L002499,smithwilliam@example.org,Armstrong-Fowler,Web,Qualified,GEO0529,2024-03-29T14:30:22,2026-01-21T14:46:17
L002500,qgarrett@example.org,Curry-Faulkner,Referral,Disqualified,GEO0122,2024-02-08T12:56:45,2024-02-11T05:19:09
L002501,darinharris@example.com,"Jones, Potts and Oconnor",Web,New,GEO0616,2024-02-03T18:28:43,2024-03-06T04:20:48
L002502,hrose@example.net,"Prince, Nunez and Robles",Referral,Working,GEO0117,2025-02-03T12:19:02,2025-08-31T23:52:13
L002503,gregory06@example.net,Taylor Group,Referral,Qualified,GEO0232,2025-06-09T13:00:58,2025-12-16T15:19:30
L002504,sheltonheather@example.com,"Thompson, Edwards and Hamilton",Outbound,Qualified,GEO0156,2024-02-11T15:03:15,2024-05-08T01:02:44
L002505,phillipsjulia@example.net,Perez and Sons,Web,New,GEO0687,2024-12-02T02:56:42,2025-02-27T15:46:29
L002506,frederick73@example.org,Smith Group,Referral,New,GEO0013,2025-03-21T16:25:49,2025-11-08T04:37:14
L002507,stevenwood@example.com,Nelson-Ramirez,Inbound SDR,Disqualified,GEO0156,2025-10-13T23:51:55,2025-12-03T21:42:22
L002508,jphillips@example.org,Gomez LLC,Event,Qualified,GEO0058,2025-07-20T11:34:45,2025-08-05T04:57:32
L002509,heather21@example.org,Mooney-Meyer,Inbound SDR,Disqualified,GEO0017,2024-09-29T10:45:21,2024-11-01T10:27:15
L002510,masonlittle@example.net,Long-Jones,Web,Working,GEO0532,2025-01-16T22:26:28,2025-10-10T14:14:35
L002511,zsmith@example.net,Shannon Inc,Web,New,GEO0555,2024-10-28T00:56:40,2025-06-09T06:42:19
L002512,jerrysimpson@example.net,"Rodriguez, Walker and Lowe",Event,Disqualified,GEO0603,2024-05-30T12:49:18,2024-08-17T23:05:52
L002513,zberry@example.org,Reid and Sons,Referral,New,GEO0226,2025-05-15T18:12:34,2025-12-01T06:56:03
L002514,sandersshaun@example.com,"Hodges, Bishop and Foster",Inbound SDR,Disqualified,GEO0066,2026-03-01T11:32:08,2026-03-02T18:09:39
L002515,henrynicole@example.net,"Warren, Cole and Maldonado",Partner,Working,GEO0777,2025-06-18T03:10:09,2025-07-21T13:47:07
L002516,christopher31@example.com,Wolfe-Ward,Referral,Disqualified,GEO0319,2025-11-24T21:13:13,2025-12-15T18:16:42
L002517,cunderwood@example.com,Lozano-Hill,Event,Disqualified,GEO0352,2024-04-26T12:53:00,2024-04-30T15:35:41
L002518,blackburnjulia@example.org,"Kim, Proctor and Martin",Partner,New,GEO0316,2024-12-04T03:20:45,2025-07-24T23:31:23
L002519,gomezrobert@example.net,White-Larson,Web,Nurture,GEO0007,2024-02-05T03:39:00,2025-01-04T00:31:33
L002520,joseph93@example.org,Brown-Patterson,Referral,New,GEO0695,2024-08-11T12:38:10,2024-12-29T23:12:36
L002521,anita71@example.org,Kennedy Inc,Partner,Qualified,GEO0721,2025-03-10T15:42:08,2026-01-01T06:26:15
L002522,cheyenne96@example.net,Garcia-Ruiz,Inbound SDR,New,GEO0298,2026-02-10T15:32:27,2026-02-27T01:35:42
L002523,kelly40@example.org,James Group,Partner,Disqualified,GEO0555,2025-06-03T04:41:13,2025-07-01T23:03:58
L002524,stevensanne@example.org,Yates Inc,Referral,Working,GEO0065,2024-12-28T07:32:36,2025-03-19T09:04:57
L002525,baldwinandrew@example.org,"Bullock, Mathews and Sosa",Inbound SDR,Working,GEO0242,2026-01-29T11:51:48,2026-02-24T06:29:16
L002526,debrawilliams@example.com,"Russell, Thompson and Thomas",Referral,Qualified,GEO0529,2025-05-09T13:26:04,2026-01-25T09:46:02
L002527,lisasullivan@example.net,Evans Ltd,Inbound SDR,Qualified,GEO0619,2026-02-04T01:52:34,2026-02-27T15:42:12
L002528,brian54@example.org,Hahn Group,Web,New,GEO0763,2025-04-16T12:04:31,2025-08-25T03:15:23
L002529,alicia71@example.org,Gomez Inc,Outbound,Working,GEO0190,2025-12-09T00:53:01,2026-02-14T15:32:00
L002530,dylanharris@example.org,Miller-Perez,Event,Working,GEO0034,2024-08-06T00:43:49,2025-12-14T03:26:11
L002531,greenekathryn@example.com,Cruz-Riggs,Event,Working,GEO0784,2025-06-26T15:21:19,2025-11-09T00:00:54
L002532,taylorrichard@example.org,Horn LLC,Web,Disqualified,GEO0584,2024-05-31T08:51:27,2025-10-21T05:26:00
L002533,ejohnston@example.org,"Ho, Terry and Levy",Outbound,Disqualified,GEO0201,2025-07-06T01:04:53,2025-10-13T00:30:08
L002534,robertmerritt@example.org,Nelson Ltd,Partner,Working,GEO0711,2024-07-03T19:28:02,2026-01-11T19:46:50
L002535,sowens@example.net,Harrell-Johnson,Inbound SDR,Working,GEO0526,2024-12-12T01:40:57,2025-11-23T19:45:32
L002536,qmartinez@example.com,"Butler, Tran and Bennett",Inbound SDR,New,GEO0484,2024-04-18T09:39:03,2026-02-06T01:58:51
L002537,kevincole@example.com,Burton-Keller,Outbound,Disqualified,GEO0469,2024-04-04T02:03:51,2025-12-13T03:11:40
L002538,jbarrera@example.net,"Perry, Bauer and Bass",Outbound,Qualified,GEO0148,2025-03-04T02:56:56,2025-12-07T03:35:10
L002539,tina95@example.net,Robinson-Peters,Inbound SDR,Working,GEO0529,2025-06-20T02:00:44,2025-08-11T03:36:13
L002540,richardvaughn@example.org,Mendoza PLC,Inbound SDR,Disqualified,GEO0204,2025-09-03T20:04:00,2026-02-25T07:20:30
L002541,flee@example.org,Harper-May,Referral,New,GEO0138,2024-11-15T06:04:21,2026-02-26T21:31:28
L002542,jasminemason@example.org,Smith-White,Referral,Qualified,GEO0201,2024-01-01T07:59:00,2024-03-17T20:39:11
L002543,william26@example.org,"Johnson, Morton and Lynch",Inbound SDR,Qualified,GEO0398,2025-07-18T20:08:39,2025-08-05T07:07:46
L002544,iyoung@example.org,Byrd PLC,Web,Working,GEO0664,2024-02-11T12:12:57,2024-03-06T20:38:34
L002545,callen@example.com,Fritz LLC,Partner,New,GEO0571,2024-10-17T13:13:02,2025-10-28T22:43:38
L002546,kimberly56@example.com,"Smith, Shaw and Scott",Outbound,Working,GEO0460,2025-10-04T09:42:20,2026-02-24T17:21:27
L002547,kanderson@example.org,Gallegos Group,Event,Working,GEO0052,2025-08-28T08:52:02,2025-12-18T16:34:20
L002548,jparker@example.net,Cannon-Clark,Inbound SDR,Qualified,GEO0007,2025-07-02T03:44:45,2025-11-15T19:15:50
L002549,smartin@example.net,Ramirez-Martinez,Referral,Disqualified,GEO0092,2024-05-02T18:12:05,2025-12-16T22:32:08
L002550,kmack@example.org,Garcia Ltd,Web,Working,GEO0196,2025-03-13T06:21:38,2025-12-29T08:43:00
L002551,patriciayork@example.org,Little Inc,Referral,New,GEO0226,2025-12-04T07:27:06,2026-01-27T12:02:13
L002552,jillscott@example.net,Stuart-Lopez,Partner,Working,GEO0741,2024-08-13T14:43:37,2024-08-27T22:20:43
L002553,evansmichael@example.com,"Mitchell, Young and Bell",Outbound,Disqualified,GEO0204,2025-06-24T02:51:58,2026-01-20T10:26:45
L002554,rjohnson@example.net,Smith Group,Referral,Nurture,GEO0667,2025-12-27T20:06:08,2026-01-22T09:04:21
L002555,walkermary@example.com,Johnston and Sons,Event,Qualified,GEO0256,2025-05-12T23:55:00,2025-07-08T08:43:54
L002556,samantha24@example.net,Hernandez Inc,Web,Nurture,GEO0145,2025-12-05T13:36:54,2026-02-15T07:02:53
L002557,joseph13@example.com,Gutierrez and Sons,Inbound SDR,Qualified,GEO0166,2025-04-05T02:10:12,2025-07-02T03:10:28
L002558,smithmichael@example.org,Oconnor PLC,Partner,New,GEO0712,2025-01-04T22:50:52,2025-03-16T08:53:18
L002559,lunasarah@example.com,Mcdonald-Phillips,Inbound SDR,Qualified,GEO0585,2025-06-01T21:55:42,2025-09-13T15:11:09
L002560,hartmanbenjamin@example.org,"Snyder, Miller and Miller",Inbound SDR,Qualified,GEO0375,2025-04-13T01:41:05,2025-09-26T11:39:02
L002561,irios@example.com,"Burgess, Hernandez and Young",Referral,Nurture,GEO0501,2024-02-24T15:27:41,2024-06-04T07:02:47
L002562,matthew76@example.net,"Green, Werner and Castillo",Web,Disqualified,GEO0062,2025-12-16T13:28:31,2026-01-01T22:44:59
L002563,vaughnnancy@example.org,King-Smith,Web,Disqualified,GEO0548,2024-01-26T19:24:17,2025-09-08T05:43:58
L002564,valerie42@example.com,Williams-Sullivan,Outbound,New,GEO0468,2025-05-08T14:09:45,2025-12-08T18:07:14
L002565,kenneth10@example.com,Berry Inc,Web,Qualified,GEO0239,2026-02-17T18:20:40,2026-02-20T19:13:17
L002566,karen22@example.org,Mercado and Sons,Referral,Working,GEO0675,2025-09-10T00:25:30,2026-02-10T09:26:28
L002567,bcohen@example.com,Becker Ltd,Web,Working,GEO0454,2024-08-06T12:30:55,2024-10-21T20:36:59
L002568,derrick18@example.com,Hines-Thomas,Event,Disqualified,GEO0487,2025-07-05T12:26:07,2026-01-30T07:15:47
L002569,bethayers@example.org,Newton-Lambert,Outbound,Working,GEO0196,2025-08-11T04:33:38,2025-09-11T22:43:33
L002570,harmonjustin@example.org,"Fuentes, Jenkins and Carson",Partner,Qualified,GEO0430,2024-07-19T23:39:45,2025-06-28T05:24:17
L002571,jimmy02@example.net,Long Group,Inbound SDR,Working,GEO0624,2025-09-20T22:53:46,2025-12-23T21:16:23
L002572,natkinson@example.org,Chavez-Fuentes,Inbound SDR,Working,GEO0005,2026-01-27T11:08:16,2026-01-31T12:04:24
L002573,anthony37@example.com,Allen-Mcgee,Partner,Working,GEO0543,2025-01-31T15:11:50,2025-05-31T18:22:50
L002574,qschwartz@example.org,Carpenter and Sons,Inbound SDR,Qualified,GEO0733,2024-03-28T08:20:40,2024-06-06T17:17:33
L002575,oconnelljennifer@example.net,Johnson-Morgan,Referral,Working,GEO0485,2024-03-20T23:43:27,2025-07-07T20:57:12
L002576,williamgomez@example.net,Wilson PLC,Event,Nurture,GEO0565,2024-08-02T03:26:34,2025-03-02T14:35:53
L002577,mwilliams@example.org,"Odom, Baker and Haynes",Referral,Disqualified,GEO0747,2025-10-17T12:23:18,2026-01-18T05:31:50
L002578,virginiamorrison@example.org,"Palmer, Velez and Fuller",Web,Qualified,GEO0242,2025-08-20T21:40:46,2025-10-10T05:01:43
L002579,rwilliams@example.net,Reed PLC,Referral,New,GEO0368,2024-07-26T07:07:00,2025-04-03T06:28:15
L002580,whitneymurphy@example.net,"Jones, Jones and Richards",Outbound,Working,GEO0325,2026-01-10T02:37:04,2026-01-23T09:43:14
L002581,parcher@example.com,Allen Group,Partner,Qualified,GEO0562,2024-05-01T03:45:30,2024-12-09T06:37:56
L002582,blairterri@example.com,"Baker, Rasmussen and Perez",Referral,Disqualified,GEO0485,2025-07-01T05:22:20,2025-07-14T03:04:35
L002583,jared41@example.org,"Wagner, Esparza and Yang",Referral,Nurture,GEO0299,2025-11-11T17:29:51,2026-01-12T12:43:15
L002584,maria14@example.net,Rodgers-Wright,Event,Working,GEO0500,2025-05-28T06:52:49,2025-06-14T15:49:29
L002585,garywillis@example.net,"Allen, Holt and Hernandez",Web,Qualified,GEO0658,2025-11-29T03:14:10,2026-01-21T23:34:17
L002586,alanturner@example.com,Fox LLC,Web,New,GEO0387,2024-08-26T20:17:38,2024-09-09T13:50:02
L002587,deniseglass@example.org,"Bell, Maynard and Abbott",Outbound,Qualified,GEO0272,2024-10-02T19:15:11,2025-04-19T13:30:01
L002588,davidmccoy@example.net,"Nelson, Snow and Castro",Outbound,Working,GEO0195,2025-01-14T22:40:06,2026-01-03T00:21:07
L002589,hardydave@example.com,"Williams, Peters and Long",Web,Nurture,GEO0758,2025-10-20T23:58:12,2025-12-25T19:03:58
L002590,barbara54@example.org,Parsons-Thompson,Partner,Working,GEO0755,2025-04-14T05:22:21,2025-05-25T09:24:40
L002591,kennethmoore@example.org,Wagner Group,Inbound SDR,New,GEO0525,2025-08-05T13:05:58,2025-10-29T21:49:58
L002592,gonzalesdawn@example.com,Brown-Harris,Inbound SDR,Working,GEO0651,2024-08-31T19:51:39,2025-10-07T03:12:14
L002593,sarah62@example.net,Newman Ltd,Referral,Qualified,GEO0533,2024-04-10T10:12:13,2025-12-27T15:40:07
L002594,gmiddleton@example.net,Lamb-Robinson,Referral,New,GEO0055,2025-07-30T22:57:08,2026-02-19T20:13:12
L002595,frank58@example.com,Blair-Fowler,Partner,Nurture,GEO0444,2024-07-13T08:41:27,2024-08-01T01:59:27
L002596,fernandezjustin@example.net,Parks and Sons,Web,Working,GEO0778,2024-02-10T00:34:24,2024-09-26T16:26:16
L002597,jennifer78@example.net,Clark-Smith,Partner,Disqualified,GEO0409,2025-08-24T05:31:39,2025-09-29T08:08:41
L002598,heather73@example.com,Murphy and Sons,Inbound SDR,Disqualified,GEO0231,2025-06-22T22:35:06,2025-10-28T11:49:43
L002599,kyle49@example.org,"Frazier, Bartlett and Guerrero",Partner,New,GEO0737,2025-02-03T03:55:43,2025-11-08T19:17:16
L002600,okelley@example.org,Hansen Group,Outbound,New,GEO0581,2024-07-02T18:08:40,2025-07-07T12:23:08
L002601,brownjonathan@example.net,Dalton and Sons,Partner,New,GEO0504,2025-09-08T06:00:23,2025-12-13T15:43:21
L002602,paul46@example.net,"Simpson, Morris and Foster",Inbound SDR,Nurture,GEO0358,2024-04-18T14:11:48,2025-06-27T21:31:34
L002603,pperez@example.org,Guerrero-Wilson,Web,Disqualified,GEO0765,2026-01-02T08:16:10,2026-01-11T00:39:28
L002604,colemangrace@example.net,"Woodard, Ramirez and Jones",Partner,Qualified,GEO0348,2026-02-24T17:16:32,2026-02-24T18:44:54
L002605,cjones@example.com,Smith Inc,Referral,Working,GEO0135,2024-01-23T02:29:44,2024-05-13T16:46:02
L002606,brian83@example.net,Hamilton Group,Inbound SDR,Nurture,GEO0536,2024-07-14T03:58:27,2025-04-07T11:16:25
L002607,wcruz@example.org,Barry-Romero,Referral,Working,GEO0160,2024-12-01T19:43:41,2025-11-01T18:04:54
L002608,heather88@example.net,Burton Group,Referral,New,GEO0414,2025-02-10T14:41:44,2025-05-26T22:06:00
L002609,baxterjared@example.net,Castro-Howard,Inbound SDR,Nurture,GEO0777,2024-06-29T03:05:44,2025-09-30T06:57:20
L002610,kcrawford@example.com,Mitchell Group,Outbound,Qualified,GEO0440,2024-07-20T15:51:57,2024-10-11T05:19:48
L002611,alejandro71@example.com,"Taylor, Rodriguez and Dominguez",Web,Working,GEO0365,2025-09-17T22:54:32,2025-12-09T10:21:19
L002612,mariawarner@example.net,"Fritz, Booker and Johnson",Event,Disqualified,GEO0695,2024-12-26T00:18:05,2025-10-09T02:02:42
L002613,jamie08@example.org,"Baker, Roth and Salas",Event,Qualified,GEO0544,2025-11-17T08:50:15,2026-01-24T20:29:44
L002614,williamsbethany@example.net,"Farley, Mckenzie and Nguyen",Partner,Disqualified,GEO0455,2024-01-13T21:12:31,2025-07-27T06:09:05
L002615,mduran@example.org,"Nelson, Santos and Watson",Web,Disqualified,GEO0416,2025-08-13T00:38:14,2025-12-03T07:32:42
L002616,brad71@example.net,Murphy-Jackson,Referral,New,GEO0523,2025-10-06T07:49:35,2025-12-04T15:07:55
L002617,ble@example.net,Montoya PLC,Outbound,Working,GEO0243,2024-07-23T18:02:59,2025-02-21T22:43:14
L002618,allen00@example.com,Garza Group,Event,Working,GEO0480,2024-06-20T21:13:40,2024-08-05T09:38:04
L002619,eric24@example.net,Payne-Wilson,Partner,New,GEO0364,2024-02-05T19:52:07,2024-11-26T21:54:49
L002620,stephen15@example.com,Smith and Sons,Inbound SDR,Disqualified,GEO0489,2025-01-07T05:12:01,2025-12-16T21:35:24
L002621,davisjohn@example.org,"Frazier, Campbell and Lopez",Outbound,New,GEO0163,2026-02-08T09:57:47,2026-02-12T14:30:09
L002622,powellmaria@example.org,Evans and Sons,Event,Disqualified,GEO0094,2025-01-17T15:11:04,2025-06-14T03:11:48
L002623,fosterleslie@example.com,"Moore, Walker and Smith",Referral,New,GEO0759,2025-05-18T20:09:36,2025-11-10T21:42:50
L002624,thompsonpaula@example.com,Martinez and Sons,Partner,Working,GEO0046,2025-04-20T12:21:21,2026-02-27T00:10:28
L002625,thomassmith@example.com,"Morton, Johnson and Brown",Outbound,Qualified,GEO0133,2025-12-23T03:57:55,2026-02-13T16:20:33
L002626,joshuamartin@example.com,"Zimmerman, Davis and Long",Event,Disqualified,GEO0084,2024-03-04T22:51:56,2025-08-20T19:07:30
L002627,nicolemiller@example.net,Harding Inc,Outbound,Disqualified,GEO0498,2024-05-24T08:54:23,2025-05-14T02:32:33
L002628,sharon84@example.net,Spence and Sons,Inbound SDR,Nurture,GEO0008,2024-03-06T06:44:04,2024-09-23T07:10:49
L002629,michaelkelley@example.net,"Smith, Wolfe and Massey",Partner,Working,GEO0254,2025-07-15T02:44:46,2025-12-22T02:40:30
L002630,charlesstevenson@example.org,"Ruiz, Brown and Griffin",Outbound,New,GEO0471,2024-03-13T06:03:48,2025-01-27T10:42:23
L002631,danieljohnson@example.com,"King, Gibbs and Allison",Inbound SDR,New,GEO0519,2024-11-04T07:37:35,2024-12-17T15:06:17
L002632,brittanylewis@example.org,"Griffin, Kelly and Larson",Referral,Nurture,GEO0347,2025-03-11T02:45:12,2026-01-16T14:49:19
L002633,michael62@example.net,Anderson-Yang,Event,Nurture,GEO0520,2024-05-23T16:57:34,2025-11-08T04:08:54
L002634,courtney76@example.org,Smith Inc,Inbound SDR,New,GEO0154,2025-03-27T21:31:14,2025-08-06T06:52:14
L002635,jacksonangel@example.org,Baker-Thornton,Inbound SDR,Qualified,GEO0277,2024-06-29T04:08:08,2024-08-03T07:39:03
L002636,david78@example.net,Wallace-Johnson,Inbound SDR,Disqualified,GEO0704,2025-11-09T14:24:42,2026-01-05T05:20:18
L002637,shannonlewis@example.com,"Chan, Baker and Huff",Partner,Nurture,GEO0633,2025-11-22T03:52:28,2026-02-05T05:08:34
L002638,jwashington@example.net,Mcgee-Wood,Event,Working,GEO0591,2024-03-02T23:06:17,2025-03-01T17:25:08
L002639,millsnichole@example.net,Williams-Robinson,Event,Qualified,GEO0634,2024-10-15T23:29:16,2024-10-28T19:53:27
L002640,watsonanthony@example.net,"Pugh, Johnson and Coleman",Partner,Qualified,GEO0331,2024-04-25T12:11:45,2025-07-17T20:29:23
L002641,kjackson@example.com,Jones-Olson,Event,Qualified,GEO0309,2025-10-03T07:17:24,2026-02-23T04:01:28
L002642,pamelajackson@example.com,Schmitt and Sons,Event,Working,GEO0549,2026-02-05T02:00:16,2026-02-11T08:50:54
